date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20251021,000509,3.53,3.7,3.57,3.57,3.68,0.048158640226629,0.01133144475920681,0.01133144475920681,0.0424929178470256
20251021,000006,13.75,14.15,14.04,13.3,12.81,0.029090909090909115,0.02109090909090903,-0.032727272727272674,-0.06836363636363632
20251021,000016,5.37,5.56,5.61,5.92,5.67,0.035381750465549255,0.044692737430167634,0.1024208566108007,0.055865921787709466
20251022,000509,3.88,3.57,3.57,3.68,3.69,-0.07989690721649487,-0.07989690721649487,-0.051546391752577254,-0.04896907216494844
20251022,000006,14.44,14.04,13.3,12.81,13.03,-0.027700831024930775,-0.07894736842105254,-0.11288088642659273,-0.0976454293628809
20251022,000065,11.81,11.28,11.41,11.29,11.31,-0.04487722269263346,-0.03386960203217615,-0.04403048264182907,-0.04233700254022015
20251022,000402,3.23,3.08,3.06,3.04,3.06,-0.04643962848297211,-0.0526315789473684,-0.05882352941176469,-0.0526315789473684
20251022,000517,2.21,2.1,2.08,2.05,2.05,-0.04977375565610854,-0.058823529411764656,-0.07239819004524893,-0.07239819004524893
20251023,000509,3.55,3.57,3.68,3.69,3.51,0.005633802816901414,0.03661971830985925,0.0394366197183099,-0.011267605633802828
20251023,000006,14.35,13.3,12.81,13.03,12.65,-0.073170731707317,-0.10731707317073165,-0.09198606271777006,-0.11846689895470379
20251023,000011,11.0,10.05,11.06,11.17,10.98,-0.0863636363636363,0.0054545454545455,0.015454545454545448,-0.0018181818181817794
20251023,000070,10.52,10.47,10.11,10.14,9.75,-0.004752851711026515,-0.038973384030418265,-0.03612167300380219,-0.07319391634980985
20251023,000004,13.8,13.36,12.77,12.61,12.65,-0.03188405797101458,-0.07463768115942036,-0.08623188405797111,-0.08333333333333336
20251024,000006,13.83,12.81,13.03,12.65,12.68,-0.07375271149674617,-0.05784526391901668,-0.08532176428054951,-0.08315256688358644
20251024,000070,10.33,10.11,10.14,9.75,9.79,-0.02129719264278806,-0.018393030009680494,-0.056147144240077454,-0.05227492739593426
20251024,000509,3.67,3.68,3.69,3.51,3.61,0.0027247956403270383,0.005449591280653956,-0.04359673024523165,-0.01634877384196187
20251024,000016,5.61,5.67,5.57,5.44,5.41,0.010695187165775331,-0.007130124777183606,-0.03030303030303029,-0.03565062388591803
20251024,000410,7.76,7.7,7.86,7.89,7.76,-0.007731958762886548,0.012886597938144399,0.016752577319587614,0.0
20251027,000070,10.36,10.14,9.75,9.79,9.92,-0.021235521235521127,-0.05888030888030883,-0.05501930501930505,-0.04247104247104243
20251027,000410,7.78,7.86,7.89,7.76,7.89,0.010282776349614406,0.01413881748071972,-0.002570694087403658,0.01413881748071972
20251027,000016,5.72,5.57,5.44,5.41,5.48,-0.02622377622377613,-0.04895104895104884,-0.05419580419580413,-0.04195804195804184
20251027,000408,60.35,61.16,60.19,58.86,57.56,0.013421706710853276,-0.002651201325600724,-0.024689312344656204,-0.046230323115161544
20251027,000021,29.3,29.81,29.16,27.3,27.15,0.01740614334470983,-0.00477815699658705,-0.06825938566552901,-0.07337883959044375
20251028,000421,7.5,7.01,7.01,7.24,7.3,-0.06533333333333337,-0.06533333333333337,-0.03466666666666664,-0.02666666666666669
20251028,000011,11.34,10.98,11.16,10.73,10.44,-0.031746031746031696,-0.015873015873015848,-0.05379188712522041,-0.0793650793650794
20251028,000025,18.4,17.94,18.1,18.1,18.0,-0.024999999999999856,-0.016304347826086803,-0.016304347826086803,-0.021739130434782532
20251028,000070,10.1,9.75,9.79,9.92,9.78,-0.03465346534653462,-0.030693069306930745,-0.017821782178217796,-0.03168316831683171
20251028,000155,11.15,12.36,12.29,12.16,11.8,0.10852017937219723,0.1022421524663676,0.09058295964125558,0.05829596412556057
