ts_code,event_interval_days
603588.SH,19
603588.SH,22
603588.SH,20
603588.SH,28
603588.SH,39
603588.SH,17
603588.SH,21
603588.SH,17
603588.SH,27
603588.SH,19
603588.SH,17
603589.SH,46
603589.SH,20
603589.SH,8
603589.SH,29
603589.SH,89
603589.SH,45
603590.SH,19
603590.SH,33
603590.SH,17
603590.SH,112
603590.SH,32
603596.SH,47
603596.SH,21
603596.SH,21
603596.SH,19
603596.SH,22
603596.SH,44
603596.SH,41
603596.SH,9
603596.SH,21
603596.SH,48
603598.SH,24
603598.SH,26
603598.SH,20
603598.SH,20
603598.SH,29
603598.SH,49
603598.SH,24
603598.SH,38
603598.SH,18
603598.SH,19
603598.SH,56
603599.SH,39
603599.SH,25
603599.SH,11
603599.SH,72
603599.SH,61
603599.SH,16
603599.SH,19
603599.SH,30
603599.SH,19
603601.SH,17
603601.SH,84
603601.SH,21
603601.SH,19
603601.SH,21
603601.SH,22
603601.SH,27
603601.SH,22
603602.SH,11
603602.SH,136
603602.SH,30
603605.SH,57
603605.SH,15
603605.SH,19
603605.SH,8
603605.SH,124
603605.SH,15
603605.SH,7
603605.SH,7
603605.SH,16
603606.SH,17
603606.SH,46
603606.SH,17
603606.SH,19
603606.SH,29
603606.SH,50
603606.SH,17
603606.SH,36
603606.SH,30
603606.SH,19
603607.SH,20
603607.SH,37
603607.SH,22
603607.SH,19
603607.SH,76
603607.SH,29
603607.SH,20
603607.SH,77
603608.SH,65
603608.SH,28
603608.SH,24
603608.SH,25
603610.SH,44
603610.SH,19
603610.SH,17
603610.SH,19
603610.SH,37
603610.SH,19
603610.SH,26
603610.SH,21
603610.SH,64
603611.SH,29
603611.SH,12
603611.SH,17
603611.SH,11
603611.SH,17
603611.SH,61
603611.SH,86
603612.SH,35
603612.SH,17
603612.SH,19
603612.SH,17
603612.SH,19
603612.SH,19
603612.SH,53
603612.SH,48
603612.SH,11
603612.SH,17
603612.SH,19
603612.SH,30
603613.SH,28
603613.SH,20
603613.SH,18
603613.SH,19
603613.SH,15
603613.SH,19
603613.SH,30
603613.SH,49
603613.SH,42
603613.SH,63
603615.SH,17
603615.SH,125
603616.SH,17
603616.SH,89
603616.SH,76
603616.SH,43
603617.SH,20
603618.SH,33
603618.SH,20
603618.SH,14
603618.SH,27
603618.SH,29
603618.SH,41
603618.SH,21
603618.SH,18
603618.SH,27
603618.SH,19
603619.SH,25
603619.SH,18
603619.SH,28
603619.SH,19
603619.SH,8
603619.SH,20
603619.SH,29
603619.SH,19
603619.SH,17
603619.SH,45
603619.SH,21
603619.SH,17
603619.SH,27
603626.SH,19
603626.SH,36
603626.SH,21
603626.SH,12
603626.SH,14
603626.SH,17
603626.SH,62
603626.SH,21
603626.SH,19
603626.SH,21
603626.SH,17
603626.SH,34
603626.SH,34
603628.SH,21
603628.SH,52
603628.SH,20
603628.SH,19
603628.SH,17
603628.SH,25
603628.SH,18
603628.SH,31
603628.SH,15
603629.SH,52
603629.SH,19
603629.SH,22
603629.SH,12
603629.SH,29
603629.SH,38
603629.SH,39
603629.SH,17
603629.SH,14
603629.SH,19
603629.SH,27
603629.SH,17
603629.SH,19
603630.SH,17
603630.SH,55
603630.SH,20
603630.SH,19
603630.SH,79
603633.SH,20
603633.SH,19
603633.SH,77
603636.SH,33
603636.SH,14
603636.SH,17
603636.SH,20
603636.SH,19
603636.SH,64
603636.SH,22
603636.SH,19
603636.SH,31
603637.SH,32
603637.SH,136
603638.SH,50
603638.SH,29
603638.SH,42
603638.SH,19
603648.SH,27
603648.SH,54
603650.SH,38
603650.SH,18
603650.SH,7
603650.SH,18
603650.SH,10
603650.SH,27
603650.SH,27
603650.SH,35
603650.SH,23
603650.SH,25
603650.SH,17
603650.SH,21
603650.SH,54
603655.SH,39
603655.SH,103
603655.SH,26
603656.SH,41
603656.SH,87
603657.SH,23
603657.SH,54
603657.SH,20
603657.SH,88
603658.SH,19
603658.SH,153
603659.SH,20
603659.SH,14
603659.SH,17
603659.SH,35
603659.SH,10
603659.SH,17
603659.SH,19
603659.SH,27
603659.SH,17
603659.SH,40
603659.SH,23
603659.SH,8
603659.SH,20
603659.SH,27
603659.SH,19
603660.SH,51
603660.SH,19
603660.SH,19
603660.SH,31
603660.SH,20
603660.SH,19
603660.SH,21
603660.SH,17
603660.SH,21
603660.SH,53
603662.SH,32
603662.SH,17
603662.SH,19
603662.SH,19
603662.SH,17
603662.SH,19
603662.SH,17
603662.SH,69
603662.SH,19
603662.SH,7
603662.SH,21
603663.SH,31
603663.SH,15
603663.SH,24
603663.SH,7
603663.SH,25
603663.SH,17
603663.SH,24
603663.SH,36
603663.SH,37
603663.SH,19
603663.SH,22
603663.SH,19
603663.SH,25
603665.SH,99
603665.SH,50
603665.SH,21
603666.SH,26
603666.SH,42
603666.SH,21
603666.SH,19
603666.SH,17
603666.SH,19
603666.SH,34
603666.SH,63
603666.SH,14
603667.SH,19
603667.SH,44
603667.SH,24
603667.SH,17
603667.SH,19
603667.SH,17
603667.SH,35
603667.SH,31
603667.SH,17
603667.SH,21
603667.SH,19
603667.SH,71
603668.SH,7
603668.SH,15
603668.SH,17
603668.SH,7
603668.SH,46
603668.SH,27
603668.SH,17
603668.SH,105
603669.SH,21
603669.SH,27
603676.SH,37
603677.SH,19
603677.SH,113
603678.SH,42
603678.SH,17
603678.SH,19
603678.SH,20
603678.SH,30
603678.SH,28
603678.SH,51
603678.SH,19
603678.SH,21
603678.SH,20
603678.SH,27
603679.SH,82
603679.SH,64
603679.SH,64
603680.SH,47
603680.SH,128
603680.SH,19
603680.SH,28
603681.SH,30
603681.SH,61
603681.SH,43
603681.SH,35
603681.SH,30
603682.SH,165
603682.SH,30
603683.SH,32
603683.SH,19
603683.SH,19
603683.SH,17
603683.SH,19
603683.SH,17
603683.SH,47
603683.SH,20
603683.SH,17
603683.SH,25
603683.SH,13
603683.SH,39
603683.SH,19
603685.SH,102
603685.SH,31
603686.SH,19
603686.SH,28
603686.SH,19
603686.SH,18
603686.SH,19
603686.SH,20
603686.SH,17
603686.SH,28
603686.SH,19
603686.SH,44
603686.SH,42
603687.SH,19
603687.SH,34
603687.SH,51
603687.SH,22
603687.SH,19
603687.SH,13
603687.SH,37
603688.SH,25
603688.SH,24
603688.SH,20
603688.SH,19
603688.SH,18
603688.SH,27
603688.SH,54
603688.SH,14
603688.SH,14
603688.SH,17
603688.SH,19
603688.SH,27
603688.SH,29
603690.SH,32
603690.SH,21
603690.SH,19
603690.SH,12
603690.SH,18
603690.SH,19
603690.SH,30
603690.SH,46
603690.SH,14
603690.SH,21
603690.SH,44
603693.SH,21
603693.SH,21
603693.SH,17
603693.SH,224
603693.SH,13
603696.SH,92
603696.SH,19
603696.SH,59
603696.SH,22
603696.SH,20
603696.SH,21
603697.SH,22
603697.SH,75
603697.SH,75
603697.SH,25
603697.SH,69
603698.SH,26
603698.SH,27
603698.SH,49
603698.SH,17
603698.SH,21
603698.SH,28
603698.SH,61
603699.SH,20
603699.SH,49
603699.SH,17
603699.SH,19
603699.SH,17
603699.SH,27
603699.SH,19
603699.SH,31
603699.SH,19
603699.SH,21
603699.SH,22
603699.SH,27
603701.SH,197
603701.SH,21
603703.SH,28
603703.SH,27
603703.SH,17
603703.SH,24
603703.SH,18
603703.SH,21
603703.SH,89
603706.SH,203
603707.SH,48
603707.SH,14
603707.SH,20
603707.SH,170
603707.SH,36
603708.SH,102
603708.SH,34
603708.SH,17
603709.SH,42
603711.SH,30
603712.SH,21
603712.SH,27
603712.SH,21
603712.SH,18
603712.SH,17
603712.SH,40
603712.SH,43
603712.SH,16
603712.SH,33
603712.SH,22
603712.SH,39
603713.SH,41
603713.SH,19
603713.SH,119
603713.SH,20
603713.SH,17
603716.SH,19
603716.SH,20
603716.SH,17
603716.SH,19
603716.SH,19
603716.SH,32
603716.SH,52
603716.SH,45
603716.SH,21
603716.SH,57
603716.SH,24
603717.SH,79
603718.SH,160
603719.SH,65
603719.SH,20
603725.SH,39
603725.SH,65
603726.SH,21
603726.SH,39
603726.SH,82
603726.SH,21
603726.SH,23
603727.SH,39
603727.SH,21
603728.SH,46
603728.SH,17
603728.SH,10
603728.SH,17
603728.SH,12
603728.SH,20
603728.SH,17
603728.SH,67
603728.SH,24
603728.SH,21
603728.SH,40
603730.SH,24
603730.SH,19
603730.SH,19
603730.SH,17
603730.SH,21
603730.SH,21
603730.SH,19
603730.SH,59
603733.SH,157
603737.SH,17
603737.SH,20
603737.SH,19
603737.SH,38
603737.SH,33
603737.SH,20
603737.SH,25
603737.SH,25
603737.SH,17
603737.SH,52
603738.SH,31
603738.SH,17
603738.SH,31
603738.SH,61
603738.SH,20
603738.SH,29
603738.SH,17
603738.SH,20
603738.SH,27
603738.SH,19
603739.SH,58
603739.SH,88
603739.SH,9
603739.SH,75
603757.SH,22
603757.SH,88
603757.SH,8
603757.SH,21
603757.SH,36
603757.SH,27
603757.SH,28
603758.SH,27
603758.SH,55
603758.SH,35
603758.SH,25
603758.SH,35
603758.SH,24
603759.SH,69
603759.SH,20
603766.SH,19
603766.SH,8
603766.SH,28
603766.SH,34
603766.SH,9
603766.SH,33
603766.SH,26
603766.SH,17
603766.SH,26
603766.SH,17
603766.SH,19
603766.SH,28
603766.SH,27
603766.SH,20
603767.SH,19
603767.SH,30
603767.SH,19
603767.SH,19
603767.SH,17
603767.SH,29
603767.SH,42
603767.SH,40
603767.SH,20
603773.SH,26
603773.SH,20
603773.SH,17
603773.SH,19
603773.SH,72
603773.SH,19
603773.SH,21
603773.SH,17
603773.SH,35
603776.SH,38
603776.SH,21
603776.SH,17
603776.SH,32
603776.SH,175
603777.SH,77
603777.SH,17
603777.SH,8
603777.SH,102
603777.SH,23
603777.SH,28
603777.SH,48
603778.SH,42
603778.SH,19
603778.SH,21
603778.SH,19
603778.SH,21
603778.SH,57
603778.SH,17
603786.SH,19
603786.SH,20
603786.SH,66
603786.SH,21
603786.SH,21
603787.SH,20
603787.SH,129
603790.SH,135
603798.SH,19
603798.SH,22
603798.SH,113
603799.SH,33
603799.SH,12
603799.SH,17
603799.SH,12
603799.SH,17
603799.SH,14
603799.SH,19
603799.SH,19
603799.SH,25
603799.SH,20
603799.SH,22
603799.SH,19
603799.SH,21
603799.SH,42
603799.SH,42
603800.SH,19
603800.SH,23
603800.SH,19
603800.SH,20
603800.SH,45
603800.SH,46
603800.SH,17
603800.SH,21
603800.SH,76
603803.SH,36
603803.SH,55
603803.SH,24
603803.SH,50
603803.SH,19
603803.SH,19
603803.SH,23
603803.SH,62
603803.SH,17
603806.SH,27
603806.SH,17
603806.SH,7
603806.SH,19
603806.SH,8
603806.SH,19
603806.SH,17
603806.SH,20
603806.SH,35
603806.SH,9
603806.SH,49
603806.SH,11
603806.SH,13
603806.SH,17
603806.SH,40
603806.SH,22
603809.SH,47
603809.SH,19
603809.SH,21
603809.SH,17
603809.SH,26
603809.SH,76
603809.SH,18
603809.SH,21
603811.SH,19
603811.SH,167
603815.SH,42
603815.SH,17
603815.SH,39
603815.SH,36
603815.SH,42
603816.SH,30
603816.SH,22
603816.SH,25
603816.SH,15
603816.SH,20
603816.SH,18
603816.SH,40
603816.SH,22
603816.SH,8
603816.SH,19
603816.SH,22
603816.SH,12
603816.SH,17
603816.SH,42
603817.SH,27
603817.SH,23
603817.SH,75
603818.SH,17
603818.SH,34
603823.SH,19
603823.SH,35
603823.SH,17
603823.SH,31
603823.SH,32
603823.SH,25
603823.SH,48
603823.SH,17
603823.SH,36
603826.SH,27
603826.SH,19
603829.SH,46
603829.SH,22
603829.SH,17
603829.SH,33
603829.SH,26
603829.SH,29
603829.SH,17
603833.SH,15
603833.SH,30
603833.SH,18
603833.SH,64
603833.SH,62
603833.SH,8
603833.SH,8
603833.SH,48
603836.SH,238
603839.SH,38
603839.SH,35
603848.SH,21
603855.SH,46
603858.SH,20
603858.SH,10
603858.SH,7
603858.SH,21
603858.SH,57
603858.SH,73
603859.SH,49
603859.SH,17
603859.SH,19
603859.SH,17
603859.SH,20
603859.SH,19
603859.SH,28
603859.SH,51
603859.SH,13
603859.SH,21
603859.SH,36
603861.SH,20
603861.SH,14
603861.SH,28
603861.SH,19
603861.SH,45
603861.SH,11
603861.SH,21
603861.SH,17
603861.SH,27
603863.SH,29
603863.SH,24
603863.SH,20
603863.SH,19
603863.SH,84
603863.SH,36
603863.SH,19
603863.SH,32
603866.SH,15
603866.SH,64
603867.SH,20
603867.SH,14
603867.SH,28
603867.SH,31
603867.SH,61
603867.SH,17
603867.SH,27
603871.SH,69
603871.SH,17
603871.SH,19
603871.SH,12
603871.SH,17
603871.SH,34
603871.SH,47
603871.SH,25
603871.SH,26
603871.SH,21
603871.SH,19
603876.SH,11
603876.SH,20
603876.SH,14
603876.SH,8
603876.SH,17
603876.SH,40
603876.SH,19
603876.SH,36
603876.SH,21
603876.SH,17
603876.SH,27
603876.SH,26
603878.SH,27
603878.SH,43
603878.SH,56
603878.SH,32
603879.SH,37
603879.SH,142
603879.SH,21
603881.SH,60
603881.SH,17
603881.SH,19
603881.SH,19
603881.SH,17
603881.SH,56
603881.SH,53
603881.SH,17
603881.SH,19
603881.SH,28
603881.SH,20
603882.SH,27
603882.SH,18
603882.SH,19
603882.SH,7
603882.SH,19
603882.SH,16
603882.SH,134
603882.SH,19
603883.SH,25
603883.SH,17
603883.SH,40
603883.SH,97
603883.SH,7
603883.SH,59
603883.SH,14
603885.SH,10
603885.SH,21
603885.SH,41
603885.SH,23
603885.SH,21
603885.SH,12
603885.SH,28
603885.SH,26
603885.SH,24
603885.SH,19
603885.SH,8
603885.SH,21
603885.SH,19
603885.SH,58
603886.SH,27
603887.SH,19
603887.SH,23
603887.SH,19
603887.SH,18
603887.SH,48
603887.SH,40
603887.SH,29
603887.SH,19
603887.SH,17
603887.SH,27
603888.SH,36
603888.SH,14
603888.SH,13
603888.SH,26
603888.SH,8
603888.SH,64
603888.SH,19
603888.SH,48
603888.SH,21
603888.SH,18
603888.SH,54
603889.SH,60
603890.SH,54
603890.SH,7
603890.SH,17
603890.SH,10
603890.SH,7
603890.SH,31
603890.SH,7
603890.SH,29
603890.SH,19
603890.SH,19
603890.SH,23
603890.SH,29
603890.SH,69
603893.SH,46
603893.SH,17
603893.SH,19
603893.SH,14
603893.SH,19
603893.SH,17
603893.SH,68
603893.SH,17
603893.SH,24
603893.SH,7
603893.SH,17
603893.SH,69
603895.SH,133
603897.SH,74
603897.SH,9
603897.SH,19
603897.SH,53
603897.SH,35
603897.SH,39
603897.SH,10
603897.SH,42
603897.SH,19
603897.SH,21
603898.SH,35
603899.SH,49
603899.SH,14
603899.SH,21
603899.SH,87
603899.SH,60
603900.SH,17
603900.SH,45
603900.SH,24
603900.SH,19
603900.SH,153
603901.SH,18
603901.SH,73
603901.SH,30
603901.SH,28
603901.SH,19
603901.SH,24
603901.SH,19
603901.SH,23
603901.SH,19
603903.SH,20
603903.SH,27
603903.SH,23
603906.SH,20
603906.SH,45
603906.SH,24
603906.SH,17
603906.SH,27
603906.SH,19
603906.SH,17
603906.SH,19
603906.SH,17
603906.SH,61
603906.SH,19
603906.SH,8
603912.SH,59
603912.SH,18
603912.SH,19
603912.SH,145
603912.SH,23
603912.SH,8
603912.SH,27
603912.SH,21
603915.SH,67
603915.SH,21
603915.SH,15
603915.SH,17
603915.SH,11
603915.SH,49
603915.SH,24
603915.SH,26
603915.SH,23
603916.SH,158
603916.SH,19
603917.SH,29
603917.SH,19
603917.SH,77
603917.SH,8
603918.SH,20
603918.SH,20
603918.SH,19
603918.SH,18
603918.SH,32
603918.SH,29
603918.SH,37
603918.SH,19
603918.SH,47
603918.SH,17
603919.SH,72
603919.SH,77
603920.SH,20
603920.SH,20
603920.SH,19
603920.SH,17
603920.SH,19
603920.SH,17
603920.SH,19
603920.SH,50
603920.SH,25
603920.SH,17
603920.SH,21
603920.SH,19
603920.SH,30
603920.SH,41
603922.SH,21
603922.SH,24
603922.SH,20
603922.SH,20
603922.SH,177
603922.SH,40
603926.SH,17
603926.SH,19
603926.SH,107
603926.SH,21
603927.SH,27
603927.SH,8
603927.SH,19
603927.SH,15
603927.SH,12
603927.SH,7
603927.SH,31
603927.SH,27
603927.SH,15
603927.SH,55
603927.SH,9
603927.SH,19
603928.SH,51
603928.SH,19
603928.SH,40
603928.SH,49
603928.SH,22
603928.SH,23
603929.SH,49
603929.SH,34
603929.SH,46
603929.SH,19
603929.SH,19
603929.SH,21
603929.SH,17
603929.SH,46
603929.SH,17
603931.SH,28
603931.SH,27
603931.SH,21
603931.SH,19
603931.SH,17
603931.SH,26
603931.SH,20
603933.SH,30
603933.SH,19
603933.SH,18
603933.SH,32
603936.SH,19
603936.SH,19
603936.SH,21
603936.SH,17
603936.SH,19
603936.SH,28
603936.SH,41
603936.SH,17
603936.SH,22
603936.SH,39
603936.SH,17
603937.SH,181
603938.SH,59
603938.SH,98
603938.SH,19
603938.SH,49
603938.SH,22
603938.SH,20
603938.SH,27
603938.SH,32
603939.SH,26
603939.SH,15
603939.SH,21
603939.SH,35
603939.SH,76
603939.SH,10
603939.SH,13
603939.SH,35
603939.SH,19
603948.SH,20
603948.SH,54
603948.SH,59
603948.SH,34
603949.SH,21
603949.SH,104
603949.SH,126
603949.SH,57
603950.SH,47
603950.SH,17
603950.SH,19
603950.SH,27
603950.SH,88
603950.SH,19
603950.SH,27
603950.SH,17
603955.SH,20
603955.SH,36
603955.SH,20
603955.SH,19
603956.SH,30
603956.SH,40
603956.SH,30
603956.SH,63
603956.SH,74
603958.SH,254
603958.SH,27
603958.SH,29
603959.SH,33
603959.SH,20
603959.SH,25
603959.SH,20
603959.SH,88
603959.SH,29
603960.SH,56
603960.SH,20
603960.SH,10
603960.SH,24
603960.SH,9
603960.SH,27
603960.SH,73
603960.SH,17
603960.SH,15
603960.SH,14
603960.SH,27
603960.SH,30
603966.SH,19
603966.SH,17
603966.SH,43
603966.SH,11
603966.SH,23
603966.SH,46
603966.SH,22
603966.SH,73
603967.SH,26
603967.SH,186
603969.SH,21
603969.SH,18
603969.SH,19
603969.SH,19
603969.SH,17
603969.SH,19
603969.SH,27
603969.SH,46
603969.SH,38
603969.SH,17
603969.SH,35
603977.SH,49
603977.SH,22
603977.SH,17
603977.SH,13
603977.SH,35
603977.SH,18
603977.SH,21
603977.SH,14
603977.SH,31
603977.SH,22
603977.SH,19
603977.SH,30
603977.SH,19
603978.SH,39
603978.SH,24
603978.SH,27
603978.SH,19
603978.SH,17
603978.SH,34
603978.SH,26
603978.SH,36
603978.SH,17
603978.SH,19
603979.SH,14
603979.SH,18
603979.SH,19
603979.SH,19
603979.SH,18
603979.SH,19
603979.SH,19
603979.SH,25
603979.SH,19
603979.SH,33
603979.SH,17
603979.SH,21
603979.SH,19
603979.SH,34
603979.SH,37
603980.SH,20
603980.SH,17
603980.SH,19
603980.SH,31
603980.SH,54
603980.SH,78
603980.SH,40
603982.SH,18
603983.SH,72
603983.SH,25
603985.SH,60
603985.SH,8
603985.SH,9
603985.SH,19
603985.SH,9
603985.SH,32
603985.SH,93
603985.SH,14
603985.SH,19
603985.SH,17
603985.SH,27
603985.SH,19
603986.SH,28
603986.SH,19
603986.SH,30
603986.SH,19
603986.SH,8
603986.SH,19
603986.SH,17
603986.SH,31
603986.SH,17
603986.SH,29
603986.SH,19
603986.SH,21
603986.SH,19
603986.SH,35
603988.SH,19
603988.SH,62
603988.SH,21
603988.SH,25
603988.SH,87
603988.SH,17
603988.SH,41
603989.SH,20
603989.SH,117
603989.SH,42
603990.SH,17
603990.SH,20
603990.SH,20
603990.SH,49
603990.SH,22
603990.SH,27
603990.SH,27
603990.SH,42
603990.SH,21
603990.SH,59
603990.SH,19
603991.SH,18
603991.SH,25
603991.SH,20
603991.SH,17
603991.SH,32
603991.SH,21
603991.SH,38
603991.SH,8
603991.SH,21
603991.SH,19
603991.SH,22
603991.SH,19
603991.SH,27
603991.SH,17
603992.SH,21
603992.SH,26
603992.SH,85
603992.SH,21
603992.SH,66
603993.SH,12
603993.SH,16
603993.SH,7
603993.SH,13
603993.SH,25
603993.SH,17
603993.SH,19
603993.SH,17
603993.SH,27
603993.SH,19
603993.SH,17
603993.SH,17
603993.SH,17
603993.SH,21
603993.SH,19
603993.SH,31
603993.SH,40
603995.SH,27
603995.SH,29
603995.SH,54
603995.SH,67
603995.SH,21
603995.SH,20
603995.SH,29
603997.SH,88
603997.SH,28
603997.SH,9
603997.SH,32
603997.SH,17
603997.SH,36
603997.SH,28
603997.SH,20
603998.SH,48
603998.SH,13
603998.SH,17
603998.SH,39
603998.SH,27
603998.SH,22
603998.SH,69
603999.SH,56
603999.SH,119
603999.SH,50
603999.SH,28
605006.SH,35
605006.SH,19
605006.SH,155
605006.SH,27
605006.SH,30
605007.SH,17
605007.SH,27
605009.SH,19
605009.SH,61
605009.SH,17
605011.SH,108
605011.SH,143
605016.SH,18
605016.SH,26
605016.SH,19
605016.SH,29
605016.SH,20
605016.SH,66
605016.SH,68
605016.SH,17
605016.SH,61
605018.SH,26
605018.SH,33
605020.SH,7
605020.SH,26
605020.SH,14
605020.SH,17
605020.SH,32
605020.SH,42
605020.SH,29
605020.SH,16
605020.SH,12
605020.SH,13
605020.SH,7
605020.SH,17
605020.SH,27
605028.SH,25
605028.SH,58
605028.SH,117
605033.SH,40
605033.SH,37
605033.SH,180
605033.SH,19
605050.SH,34
605050.SH,28
605050.SH,17
605050.SH,126
605050.SH,63
605055.SH,35
605055.SH,25
605055.SH,174
605056.SH,41
605056.SH,39
605056.SH,19
605056.SH,27
605056.SH,21
605058.SH,32
605058.SH,25
605058.SH,45
605058.SH,77
605058.SH,66
605060.SH,67
605060.SH,19
605060.SH,22
605060.SH,25
605060.SH,14
605060.SH,17
605060.SH,27
605066.SH,57
605066.SH,10
605066.SH,79
605066.SH,71
605066.SH,19
605066.SH,29
605068.SH,21
605068.SH,17
605068.SH,82
605069.SH,71
605069.SH,148
605069.SH,21
605069.SH,29
605086.SH,17
605086.SH,24
605086.SH,24
605088.SH,28
605088.SH,21
605088.SH,21
605088.SH,17
605088.SH,29
605088.SH,19
605088.SH,98
605088.SH,22
605088.SH,14
605090.SH,31
605090.SH,18
605090.SH,18
605090.SH,19
605090.SH,19
605090.SH,25
605090.SH,24
605090.SH,24
605090.SH,19
605090.SH,21
605090.SH,38
605099.SH,24
605099.SH,36
605099.SH,54
605099.SH,30
605099.SH,55
605099.SH,40
605099.SH,22
605100.SH,43
605100.SH,46
605100.SH,17
605100.SH,19
605100.SH,31
605100.SH,19
605100.SH,19
605100.SH,28
605100.SH,21
605108.SH,90
605108.SH,43
605111.SH,19
605111.SH,8
605111.SH,7
605111.SH,9
605111.SH,8
605111.SH,34
605111.SH,21
605111.SH,19
605111.SH,57
605111.SH,21
605111.SH,21
605116.SH,133
605116.SH,25
605116.SH,70
605117.SH,58
605117.SH,35
605117.SH,19
605117.SH,17
605117.SH,27
605117.SH,19
605117.SH,28
605117.SH,17
605117.SH,21
605117.SH,18
605117.SH,17
605117.SH,27
605117.SH,19
605118.SH,20
605118.SH,17
605118.SH,25
605118.SH,133
605118.SH,17
605118.SH,28
605123.SH,19
605123.SH,17
605123.SH,31
605123.SH,18
605123.SH,28
605123.SH,31
605123.SH,36
605123.SH,17
605123.SH,21
605123.SH,19
605128.SH,17
605128.SH,24
605128.SH,17
605128.SH,103
605128.SH,21
605133.SH,34
605133.SH,18
605133.SH,33
605133.SH,19
605133.SH,17
605133.SH,40
605133.SH,38
605133.SH,32
605133.SH,21
605136.SH,43
605136.SH,40
605136.SH,17
605136.SH,19
605136.SH,43
605136.SH,13
605136.SH,20
605136.SH,35
605136.SH,17
605151.SH,168
605155.SH,68
605155.SH,22
605162.SH,71
605166.SH,71
605166.SH,19
605166.SH,184
605167.SH,180
605167.SH,21
605167.SH,17
605167.SH,43
605168.SH,19
605168.SH,19
605168.SH,98
605168.SH,17
605168.SH,21
605168.SH,19
605168.SH,71
605169.SH,52
605178.SH,41
605178.SH,46
605178.SH,19
605178.SH,36
605178.SH,26
605178.SH,17
605178.SH,32
605178.SH,17
605178.SH,12
605179.SH,91
605179.SH,17
605179.SH,59
605179.SH,28
605179.SH,18
605183.SH,201
605188.SH,20
605188.SH,44
605188.SH,28
605188.SH,19
605188.SH,41
605188.SH,17
605188.SH,39
605188.SH,31
605188.SH,27
605189.SH,52
605196.SH,21
605196.SH,17
605196.SH,25
605196.SH,15
605196.SH,19
605196.SH,22
605196.SH,27
605196.SH,17
605196.SH,19
605196.SH,17
605196.SH,25
605196.SH,21
605196.SH,17
605196.SH,27
605198.SH,61
605198.SH,27
605198.SH,161
605208.SH,43
605208.SH,21
605208.SH,27
605208.SH,17
605208.SH,19
605208.SH,42
605222.SH,22
605222.SH,19
605222.SH,32
605222.SH,19
605228.SH,34
605228.SH,28
605228.SH,33
605228.SH,79
605228.SH,70
605255.SH,90
605255.SH,19
605255.SH,22
605255.SH,20
605258.SH,53
605258.SH,125
605268.SH,183
605277.SH,19
605277.SH,28
605277.SH,24
605277.SH,19
605277.SH,63
605277.SH,21
605277.SH,20
605277.SH,10
605277.SH,19
605277.SH,35
605277.SH,22
605286.SH,20
605286.SH,57
605286.SH,118
605286.SH,17
605287.SH,25
605287.SH,63
605287.SH,17
605287.SH,21
605287.SH,48
605288.SH,42
605288.SH,19
605288.SH,50
605288.SH,21
605288.SH,42
605288.SH,19
605289.SH,33
605289.SH,17
605289.SH,19
605289.SH,27
605289.SH,30
605289.SH,22
605289.SH,34
605289.SH,19
605289.SH,17
605289.SH,27
605296.SH,40
605296.SH,21
605296.SH,28
605296.SH,192
605298.SH,19
605298.SH,17
605298.SH,33
605298.SH,72
605298.SH,62
605299.SH,90
605299.SH,23
605299.SH,33
605299.SH,7
605299.SH,19
605299.SH,36
605299.SH,17
605303.SH,36
605303.SH,19
605303.SH,19
605305.SH,19
605305.SH,19
605305.SH,25
605305.SH,19
605305.SH,36
605305.SH,36
605305.SH,19
605305.SH,13
605305.SH,17
605305.SH,48
605305.SH,19
605318.SH,17
605318.SH,48
605318.SH,21
605318.SH,32
605318.SH,29
605318.SH,23
605319.SH,28
605319.SH,51
605319.SH,20
605319.SH,22
605319.SH,127
605319.SH,20
605319.SH,44
605333.SH,56
605333.SH,19
605333.SH,20
605333.SH,22
605333.SH,28
605333.SH,82
605337.SH,20
605337.SH,56
605337.SH,34
605337.SH,146
605338.SH,79
605338.SH,55
605338.SH,35
605338.SH,33
605338.SH,30
605358.SH,43
605358.SH,20
605358.SH,9
605358.SH,14
605358.SH,13
605358.SH,22
605358.SH,19
605358.SH,27
605358.SH,17
605358.SH,27
605358.SH,19
605358.SH,21
605358.SH,37
605358.SH,42
605365.SH,42
605365.SH,21
605365.SH,91
605366.SH,19
605366.SH,49
605366.SH,20
605366.SH,25
605366.SH,19
605376.SH,20
605376.SH,21
605376.SH,12
605376.SH,17
605376.SH,19
605376.SH,19
605376.SH,37
605376.SH,37
605376.SH,19
605376.SH,26
605376.SH,17
605376.SH,57
605377.SH,39
605378.SH,19
605378.SH,21
605378.SH,19
605378.SH,17
605378.SH,28
605378.SH,22
605378.SH,76
605388.SH,15
605388.SH,96
605389.SH,24
605389.SH,27
605389.SH,27
605389.SH,34
605389.SH,38
